"indicatorID";"indicatorLabel";"country_iso3";"countryLabel";"year";"value";"note"
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"SUR";"Suriname";"2016";"4";"Suriname does not have a statutory or regulatory framework that recognizes the land rights of Indigenous Peoples and local communities."
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"SVK";"Slovakia";"2016";"2";"Land associations have are corporate bodies with management bodies that have legal authority over the management of community forests. Land associations without legal personality are based on the free association of physical persons who are owners of shares of common property."
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"SWE";"Sweden";"2016";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"SYR";"Syrian Arab Republic";"2016";"4";"Communal land is not recognized in federal statute and there is no mechanism to legally affirm a parcel of land as such."
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"TJK";"Tajikistan";"2016";"3";"Local government authorities retain broad authority over pastures, including developing management and use plans which local communities (Pasture User Unions) must follow."
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"TKM";"Turkmenistan";"2016";"4";"Turkmenistan's statutory laws are silent on whether communities have legal rights to land."
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"TLS";"Timor-Leste";"2016";"4";"There is no specific provision regarding the authority of communities over their land."
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"TUR";"Turkey";"2016";"3";"The law indicates that villages can use pastures and rangelands for grazing and subsistence prupose. Villages can also utilize forest resources located on pasturelands. However, the Commission retains authority to allocate land areas and set limitations on grazing and other uses."
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"UKR";"Ukraine";"2016";"3";"The law suggests the communities have limited authority over their lands and forests. Governments authorities at federal, state, municipal, and town levels are granted broad authority to dispose, transfer, withdraw, purchase land held by local communities (Arts. 9-12, 2001 Land Code). The government also retains authority to monitor community use and compliance with environmental legislation under the Land Code (Art. 12(f))"
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"URY";"Uruguay";"2016";"4";"The statutory and regulatory framework does not explicitly recognize the land rights of indigenous and local communities in Uruguay."
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"UZB";"Uzbekistan";"2016";"4";"The statutory and regulatory legal framework does not explicitly recognize the rights of indigenous and local communities in Uzbekistan"
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"VEN";"Venezuela";"2016";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"VNM";"Vietnam";"2016";"3";"Authority over community land is vested in representatives or heads of communities. The use rights granted to communities through state-issued certificates entitles holders to sell, rent, exchange, mortgage and exclude others from their land."
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"YEM";"Yemen";"2016";"4";"Yemen is widely dependent on customary law (referred to as 'Urf'), especially in rural areas, for the allocation of land rights and mediation over water- and land-related disputes. This autonomous governing role, so prevalent in Yemen and carried out by locally acknowledged sheiks, are not reflected, and thus protected, in statute. Yemen's statutory and regulatory framework does not explicitly recognize community land rights."
"LMM-LSIC-5CL";"V - Legal Authority - Community Lands";"ZAF";"South Africa";"2016";"2";"Traditional Authorities have constitutional backing and since 2003 must establish councils with 40% elected members and one third women. No provision for elected land councils other than in CPAA 1996. "
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"AGO";"Angola";"2015";"2";"Rural communities defined as having collective rights to administration, and to operate according to principles of self-administration & governance."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"ARG";"Argentina";"2015";"4";"Federal legislation, which grants indigenous communities legal authority over their land, has not been passed."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"AUS";"Australia";"2015";"2";"The High Court of Australia held that native title entitles indigenous inhabitants, in accordance with their laws or customs, to their traditional lands. Traditional customs must be observed on ""substantially uninterrupted basis"" to claim title. However, native title rights must generally give way to other rights and are inalienable except to the crown. Furthermore, the Native Title Act provides native title holders with a right to negotiate what can and cannot occur on their land, but these holders do not have veto power."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"BFA";"Burkina Faso";"2015";"1";"Authority over community lands devolved to communities who set up Village Land Commissions and also develop Local Land Charters specifying community agreed rules. Local commune supervision."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"BOL";"Bolivia";"2015";"1";"PIOC, ICO, and PC have the authority to determine the distribution of their lands according to their own customary rules (so long as it is compatible with public law). They also have autonomy to govern themselves in every level of their organization."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"BRA";"Brazil";"2015";"1";"The Constitution recognizes IPs social organization, customs, languages, creeds, and traditions. Free choice of livelihood and subsistence. Respect for the rules applied to ownership of land"
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"BWA";"Botswana";"2015";"4";"Village headmen & committees, elected district councils, Tribal Administration only have consultation roles, no decision-making powers. Boards not fully localised & undemocratic, also must comply with state directions."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"CAN";"Canada";"2015";"2";"First Nations and other aboriginals have a right to self-government and may exercise management and control over their lands in native reserves, but this authority is subject to the Governor of Council's approval under Sec. 60 of the Indian Act."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"COD";"Democratic Republic of the Congo";"2015";"N/A";"N/A"
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"COL";"Colombia";"2015";"1";"Indigenous authorities are competent to govern their territories, to apply customary administrative and judiciary rules, to freely manage their natural resources, and to govern according to their internal regulations and social organization. "
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"DZA";"Algeria";"2015";"2";"Local government communes may hold lands for communities or allocate use rights. Cooperatives have authority over allocated lands. "
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"ERI";"Eritrea";"2015";"3";"Mixed: legal land authority vested in Land Administration Bodies at provincial level l(zoba) but 699 village clusters elect governments and have de facto authority in vacuum of application."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"GRL";"Greenland";"2015";"4";"Indigenous land rights are not explicitly recognized by Greenlandic law."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"IDN";"Indonesia";"2015";"3";"The Forest Law states indigenous communities, if still existent, shall be allowed to manage their forests according to the prevailing indigenous law so long as it does not contravene state law."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"IND";"India";"2015";"3";"Scheduled Tribes and traditional forest dwellers are the legal authority over registered ""forest lands"". The law provides forest dwellers with the right to hold, protect, access, dispose of forest produce within the forest land."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"KAZ";"Kazakhstan";"2015";"N/A";"Not applicable: National legislation applies only to non-indigenous communities."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"KEN";"Kenya";"2015";"2";"Law empowers Commissioner of Lands as administrator, unless community representatives incorporated. Constitutionally, communities to be lawful owner-managers of registered community lands but Community Land Bill not enacted and weak on this; likely to be amended."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"KHM";"Cambodia";"2015";"1";"The law provides that the exercise of all ownership rights of the community shall be subject to the responsibility of the traditional authorities and mechanisms for decision-making of the community, according to their customs."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"LSO";"Lesotho";"2015";"2";"Elected community councils have legal authority over allocation to households for agricultural & residential purposes. State guidelines with customary norms apply. Less direct mechanisms for authority over off-farm commons."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"MEX";"Mexico";"2015";"2";"The law grants the community the right to determine the use of its land, the division of separate portions, and other rules governing the land. However, management of the land is left up to the comunidad through a representative body."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"MNG";"Mongolia";"2015";"4";"Articles 17-24 of the 2002 Law on Land indicates that government bodies retain authority over land allocated under a possession contract, which indicates that communities do not have legal authority."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"MWI";"Malawi";"2015";"2";"Subject to Ministerial direction, the Traditional Authority may authorise use & occupation of any customary land in accordance with customary law. Elected Local Government Assemblies also have some powers."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"MYS";"Malaysia";"2015";"3";"Federal legislation is silent on this issue, but the High Court suggested that indigenous communities have legal authority over their customary and ancestral land."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"NAM";"Namibia";"2015";"3";"Vested in chiefs, who do have committees, not in communities per se. Tribal community in the person of chief has enormous authority."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"PER";"Peru";"2015";"1";"Autonomy and freedom of the communities with respect to the use and free disposition of their lands. Communities' customary practices, traditions, and cultural identity are respected.  "
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"PHL";"Philippines";"2015";"1";"Right to self-governance and self-determination explicitly recognized, including right to determine and decide priorities for development, and freely pursue own economic, social and cultural development. Customary systems compatible with Constitution and internationally-recognized human rights recognized and supported."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"RUS";"Russia";"2015";"4";"The laws do not establish that communities have legal authority over their land. (Federal Law No.82-FS) ""On Guarantees"" established the right to self-government for indigenous peoples, but was amended."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"SDN";"Sudan";"2015";"3";"Indirect provision for a People's Administration to be created at quarter, village or tribal camp level by local government (Locality) and endowed with powers. Also titular provision for Native Administration but powers unstated."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"SSD";"South Sudan";"2015";"1";"Traditional Authority constitutionally recognized & part of local government system. Courts to apply customary law subject to Constitution and statute. Provision for local level institutions to be lawful land authorities in community land sector."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"SWZ";"Swaziland";"2015";"2";"Day-to-day control of chiefs over land matters is high, including provision for elders advice and de facto community consensus."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"TCD";"Chad";"2015";"3";"Constitution supports customary law including traditional authorities powers but subject to limitations which include customs not permitted to be an obstacle to public action or laws."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"THA";"Thailand";"2015";"4";"Indigenous communities with community land use permits can only collectively manage and use state-owned land. The government retains legal authority over the land permitted to communities."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"TZA";"Tanzania";"2015";"1";"Elected village government (Village Council) is made legally responsible for management of all village land including allocations to parcels or other rights within Village Land Area."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"UGA";"Uganda";"2015";"2";"Law provides for Parish Land Committees (village cluster level) but not elected by community, appointed & paid by District Council. Customary regulation & management to apply."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"USA";"United States of America";"2015";"2";"Native Americans are granted the power to regulate their internal and social relations and enforce civil/criminal laws against tribal members, but the government retains broad authority over Native American Reserves."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"ZMB";"Zambia";"2015";"2";"Traditional Authority (Chief) has lawful authority to govern customary lands under customary law although not a legal person. No requirement to govern inclusively. No provision for elected land committees."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"ZWE";"Zimbabwe";"2015";"2";"No legal powers of communities or traditional authorities at village level although hold significant duties and head advisory village assemblies. Real administrative power is vested in remote district councils and President as owner of Communal Lands."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"AUT";"Austria";"2016";"N/A";"Research could not find evidence of ""indigenous"" land in Austria that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"BEL";"Belgium";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Belgium that falls within LandMark's definition of these terms."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"BGD";"Bangladesh";"2016";"4";"Statutory laws are silent on whether communities have legal rights to land."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"BGR";"Bulgaria";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Bulgaria that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"BLR";"Belarus";"2016";"N/A";"Researcher found no evidence of indigenous community land in Belarus."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"BLZ";"Belize";"2016";"4";"Belize's statutory and regulatory framework does not explicitly recognize community rights to land."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"CHE";"Switzerland";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Switzerland that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"CHL";"Chile";"2016";"2";"Article 7 of Law 19253 provides ""The State recognizes the right of indigenous peoples to maintain and develop their own cultural manifestations, in all that is not contrary to the morals, good customs and public order. The State has the duty to promote cultures Indians, which are part of the heritage of Chilean nation"" (unofficial translation). However, the law grants the National Indigenous Development Corporation authority over indigenous land (Arts. 11, 13, 15 Law No. 19253)."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"CHN";"China";"2016";"2";"Members of the collective retain legal authority over the collectively-owned land. Decisions on land contract schemes, utilization of land, etc. are subject to members of the collective. But collective authority is subject to overarching government approval."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"CIV";"Ivory Coast";"2016";"3";"Law provides for village land management committees to identify and record rights but these are not elected by community nor vested with powers other than delimitation of village territories and identification of rights for certification."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"COG";"Congo";"2016";"1";"The law of 2011 permits IP to exercise their customs and traditional institutions, to define their own land uses, and to exercise their right to develop their economic and social systems to secure subsistence."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"CRI";"Costa Rica";"2016";"2";"Art. 4 of Law No. 6172 provides that indigenous populations have legal authority to govern their lands, but administration is through community board representatives. The National Commission on Indigenous Affairs (CONAI) retains underlying authority."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"CUB";"Cuba";"2016";"4";"The law does not explicitly recognize the land rights of indigenous peoples in Cuba."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"CZE";"Czech Republic";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in the Czech Republic that falls within LandMark's definition of these terms."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"DEU";"Germany";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Germany that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"DNK";"Denmark";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Denmark that falls within LandMark's definition of these terms."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"ECU";"Ecuador";"2016";"2";"Article 57(10) of the Constitution provides communities with the right to ""create, develop and practice their own legal system or common laws, which cannot infringe constitutional rights, especially those of women, children and adolescents."" However, this provision is not implemented through legislation or regulations."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"ESP";"Spain";"2016";"N/A";"Reviewer could not find evidence of ""indigenous"" land in Spain that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"EST";"Estonia";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Estonia that falls within LandMark's definition of these terms."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"ETH";"Ethiopia";"2016";"1";"Key responsibilities devolved to parish level land committees, including maintaining register of landholding certificates. District has supervising roles for instituted State Land Authorities. "
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"FIN";"Finland";"2016";"4";"Finland's statutory and regulatory framework does not explicitly recognize and protect the land rights of Sami populations in Finland."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"GAB";"Gabon";"2016";"3";"No institutional recognition of traditional authorities. Legal commitment to delimiting village domains with elected councils but not applied. Creation of community controlled forests provided for."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"GBR";"United Kingdom";"2016";"N/A";"Reviewer could not find evidence of ""indigenous"" or ""community"" land in the United Kingdom-England that falls within LandMark's definition of these terms."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"GHA";"Ghana";"2016";"2";"Customary law (recognized) vests fiduciary authority in unelected traditional authorities. State controls mineral, water & timber in customary lands. Administrator of Stool Lands has revenue collection & distribution powers."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"GMB";"Gambia";"2016";"2";"Authority over customary lands is fully vested in traditional leaders (District chief and village heads). Not elected and no legal guidance on actions and report to President."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"GUF";"French Guiana";"2016";"4";"The statutory and regulatory framework does not recognize the land rights of indigenous and local communities in French Guiana."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"GUY";"Guyana";"2016";"2";"Authority over Amerindian Lands is vested in the Village Council. Any lease agreement or rules on how land will be used (e.g. forestry, mining, and other purposes) must comply with the Constitution, abide by relevant national laws, and must be approved by the Minister of Amerindian Affairs and the Amerindian village."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"HND";"Honduras";"2016";"1";"Article 100 of the 2004 Property law indicates that communities have the right to govern their lands held under a communal system, and that communities also have power to authorize leases to third parties."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"HTI";"Haiti";"2016";"N/A"
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"HUN";"Hungary";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Hungary that falls within LandMark's definition of these terms."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"IRL";"Ireland";"2016";"N/A";"Reviewer could not find evidence of ""indigenous"" or ""community"" land in Ireland that falls within LandMark's definition of these terms"
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"IRQ";"Iraq";"2016";"4";"The statutory and regulatory frameworks do not explicitly grant indigenous communities (Assyrians) land rights in Iraq"
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"ISL";"Iceland";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Iceland that falls within LandMark's definition of these terms."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"ISR";"Israel";"2016";"4";"Communal land is not recognized in any of the Israeli laws assessed."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"ITA";"Italy";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Italy that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"JAM";"Jamaica";"2016";"N/A";"N/A"
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"JOR";"Jordan";"2016";"4";"The statutory and regulatory framework does not adequately recognize or protect indigenous or community land rights in Jordan."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"LAO";"Lao";"2016";"3";"The level of legal authority varies depending on the land's classification and whether the community is granted a land use certificate, land survey certificate, or a land title."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"LBR";"Liberia";"2016";"2";"Tribal authorities (now elected) have key role as administrators of customary norms. Approved Land Policy & Draft Land Rights Law looks to more inclusive community-based authority."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"LBY";"Libya";"2016";"4";"The Law does not recognize any right for tribes or clans to define and regulate their rights through institutional mechanisms rooted in the community. Land ownership is abolished, and the right to usufruct is granted in limited cases exclusive of tribal land, and subject, when given, to the national law."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"LKA";"Sri Lanka";"2016";"4";"The law is silent on whether communities have legal rights to land."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"LTU";"Lithuania";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in Lithuania that falls within LandMark's definition of this term.
"
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"LVA";"Latvia";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Latvia that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"MKD";"Macedonia";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Macedonia that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"MMR";"Myanmar";"2016";"4";"Myanmar has not yet enacted a law that recognizes community or indigenous land rights."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"MOZ";"Mozambique";"2016";"3";"Traditional Authority and community courts are   recognized and customary land law operates but mimimal legal trend towards community governance over lands & resources or regulation to ensure inclusion and accountability."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"NGA";"Nigeria";"2016";"3";"No provisions for governance, or limitations on customary law, rendering community members vulnerable to untransparent decision-making by family or community heads."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"NIC";"Nicaragua";"2016";"1";"The Constitution, Statute of the Autonomy of the Atlantic Cost, and Law 445 recognizes the legal authority and autonomy of indigenous populations in Nicaragua. Authority over and administration of the tenure regime is vested in the communal assemblies, territorial assemblies, traditional community authorities, and territorial authorities."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"NLD";"Netherlands";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" or ""community"" land in the Netherlands that falls within LandMark's definition of these terms."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"NOR";"Norway";"2016";"2";"The Sami Parliament has authority to issue guidelines on the use of community lands, but these guidelines must be approved by the Ministry. Sami land is administered through the Finnmark Estate."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"NPL";"Nepal";"2016";"3";"The Forest Act provides communities some authority over the forest area, but this is subject to the rights specified in the Work Plan. Communities have no authority beyond hat granted by the Work Plan."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"NZL";"New Zealand";"2016";"2";"Maori communities retain authority over their customary and freehold lands; however, this authority is subject to certain restrictions imposed by the state."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"OMN";"Oman";"2016";"4";"There is no explicit legal recognition of land rights held by indigenous peoples and local communities in  Oman"
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"PAK";"Pakistan";"2016";"4";"Pakistan's statutory laws do not explicitly specify the extent to which communities have authority over lands held under customary tenure."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"PAN";"Panama";"2016";"1";"Indigenous communities are granted legal authority to manage their lands according to customary norms and practices."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"PNG";"Papua New Guinea";"2016";"3";"Authority over customary lands vested in incorporated land groups."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"POL";"Poland";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Poland that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"PRT";"Portugal";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Portugal that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"PRY";"Paraguay";"2016";"2";"The Constitution and Indigenous Communities Statute grants indigenous communities legal authority over their lands (Art 64, Constitution; Art 3, Indigenous Communities Statute). Authority over the community is vested in the community leaders."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"ROU";"Romania";"2016";"N/A";"Reviewer could not find evidence of ""indigenous"" land in Romania that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"RWA";"Rwanda";"2016";"4";"No legal provision for traditional authorities or modern community bodies to exercise legal authority over local land matters other than assisting District Land Bureaus."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"SAU";"Saudi Arabia";"2016";"4";"Saudi Arabia's statutory and regulatory framework does not explicitly grant communities rights to land."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"SGP";"Singapore";"2016";"4";"The law is explicit that Malays are the indigenous people of Singapore. Beyond that, however, little legal protection is specifically given to land rights. In addition, the indigenous fishing communities of the Seletar (also know an the Orang Asli Laut) are not given formal legal recognition or protection."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"SLE";"Sierra Leone";"2016";"2";"Mixed: authority legally vested in Traditional Authorities (Chiefs and Chiefdom Councils) but not fully elected and govern lands in accordance with unwritten customary law. Law allows District Councils to acquire and manage & survey areas for settlement or development."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"SUR";"Suriname";"2016";"4";"Suriname does not have a statutory or regulatory framework that recognizes the land rights of Indigenous Peoples and local communities."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"SVK";"Slovakia";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Slovakia that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"SWE";"Sweden";"2016";"3";"The Sami legal authority is granted, but subject to the limitation that the authority only applies to the Laponia World Heritage Site. Authority is also shared with other members of the Laponiatjuottjudus organization."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"SYR";"Syrian Arab Republic";"2016";"4";"The statutory and regulatory legal framework does not recognize land rights held by indigenous or local communities."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"TJK";"Tajikistan";"2016";"N/A";"Researcher could not find evidence of ""indigenous"" land in Tajikistan that falls within LandMark's definition of this term."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"TKM";"Turkmenistan";"2016";"4";"Turkmenistan's statutory laws are silent on whether communities have legal rights to land."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"TLS";"Timor-Leste";"2016";"4";"There is no specific provision regarding the authority of communities over their land."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"TUR";"Turkey";"2016";"3";"The law indicates that villages can use pastures and rangelands for grazing and subsistence prupose. Villages can also utilize forest resources located on pasturelands. However, the Commission retains authority to allocate land areas and set limitations on grazing and other uses."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"UKR";"Ukraine";"2016";"N/A";"Research could not find evidence of ""indigenous"" land in Ukraine that falls within LandMark's definition of these terms."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"URY";"Uruguay";"2016";"4";"The statutory and regulatory framework does not explicitly recognize the land rights of indigenous and local communities in Uruguay."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"UZB";"Uzbekistan";"2016";"4";"The statutory and regulatory legal framework does not explicitly recognize the rights of indigenous and local communities in Uzbekistan"
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"VEN";"Venezuela";"2016";"1";"The Law states that the community can govern itself and choose its own governance systems."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"VNM";"Vietnam";"2016";"3";"Authority over community land is vested in representatives or heads of communities. The use rights granted to communities through state-issued certificates entitles holders to sell, rent, exchange, mortgage and exclude others from their land."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"YEM";"Yemen";"2016";"4";"Yemen is widely dependent on customary law (referred to as 'Urf'), especially in rural areas, for the allocation of land rights and mediation over water- and land-related disputes. This autonomous governing role, so prevalent in Yemen and carried out by locally acknowledged sheiks, are not reflected, and thus protected, in statute. Yemen's statutory and regulatory framework does not explicitly recognize community land rights."
"LMM-LSIC-5IP";"V - Legal Authority - Indigenous People";"ZAF";"South Africa";"2016";"2";"Traditional Authorities have constitutional backing and since 2003 must establish councils with 40% elected members and one third women. No provision for elected land councils other than in CPAA 1996. "
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"AGO";"Angola";"2015";"1";"A right of customary useful domain cannot be extinguished unless land fails to be used or voluntarily vacated."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"AUS";"Australia";"2015";"N/A";"Not applicable: National legislation applies only to Indigenous peoples and not non-indigenous communities."
"LMM-LSIC-6CL";"VI - Perpetuity - Community Lands";"BFA";"Burkina Faso";"2015";"1";"As custom may dictate rules in Local Land Charters then may be in perpetuity. Certificates are transferable by succession and inter vivos."
